baseline_mae,baseline_model,condition_identifier,far_mae,model_seed,paired_mae_improvement_percent,reference_model,scope_identifier
1.7948430298825813,MS-TCN-v2,iid_random_30pct,1.72584856139189,17,3.8440391355674692,FAR-GF-RC,horizon_6
2.1757040495721314,MS-TCN-v2,iid_random_30pct,2.043036341623916,17,6.097690904896066,FAR-GF-RC,horizon_12
1.8564243537670666,MS-TCN-v2,iid_random_50pct,1.7379562669860547,17,6.381519750083855,FAR-GF-RC,overall
1.621656441593438,MS-TCN-v2,iid_random_50pct,1.48179174585902,17,8.624804375764521,FAR-GF-RC,horizon_3
1.8541270278495483,MS-TCN-v2,iid_random_50pct,1.7797231524515167,17,4.012879068179414,FAR-GF-RC,horizon_6
2.206052703120578,MS-TCN-v2,iid_random_50pct,2.0951833448620643,17,5.025689463433175,FAR-GF-RC,horizon_12
1.7981915993473319,MS-TCN-v2,temporal_tail_25pct_sensors_3steps,1.6785913077839751,17,6.651142826313203,FAR-GF-RC,overall
1.5448748689544158,MS-TCN-v2,temporal_tail_25pct_sensors_3steps,1.4210180765125895,17,8.01727019649518,FAR-GF-RC,horizon_3
1.7977770855655788,MS-TCN-v2,temporal_tail_25pct_sensors_3steps,1.7255288087959493,17,4.018756126647387,FAR-GF-RC,horizon_6
2.1719437381085163,MS-TCN-v2,temporal_tail_25pct_sensors_3steps,2.0374267477016033,17,6.1933920316029925,FAR-GF-RC,horizon_12
1.9336589101228405,MS-TCN-v2,temporal_tail_50pct_sensors_6steps,1.7902984013994392,17,7.413950204604286,FAR-GF-RC,overall
1.736769583822431,MS-TCN-v2,temporal_tail_50pct_sensors_6steps,1.5655205217190604,17,9.86020619537055,FAR-GF-RC,horizon_3
1.9236482367773462,MS-TCN-v2,temporal_tail_50pct_sensors_6steps,1.8190928481284414,17,5.435265484092069,FAR-GF-RC,horizon_6
2.236207961758049,MS-TCN-v2,temporal_tail_50pct_sensors_6steps,2.1074065884228386,17,5.7598119467363915,FAR-GF-RC,horizon_12
2.5229410714959277,MS-TCN-v2,temporal_tail_75pct_sensors_12steps,2.2879724656849842,17,9.313281569102346,FAR-GF-RC,overall
2.457517574919288,MS-TCN-v2,temporal_tail_75pct_sensors_12steps,2.1552842093757953,17,12.298319598117983,FAR-GF-RC,horizon_3
2.498750751779985,MS-TCN-v2,temporal_tail_75pct_sensors_12steps,2.2968940349255256,17,8.078305397633876,FAR-GF-RC,horizon_6
2.662401865713044,MS-TCN-v2,temporal_tail_75pct_sensors_12steps,2.488032619678569,17,6.54932105780265,FAR-GF-RC,horizon_12
1.7635688394102162,MS-TCN-v2,spatial_geographic_knn4_cluster_8_full_history,1.6496902414729389,17,6.457281133145978,FAR-GF-RC,overall
1.4849983344455255,MS-TCN-v2,spatial_geographic_knn4_cluster_8_full_history,1.380959083835166,17,7.006017999959989,FAR-GF-RC,horizon_3
1.7671346620466515,MS-TCN-v2,spatial_geographic_knn4_cluster_8_full_history,1.706154009440711,17,3.450820920195983,FAR-GF-RC,horizon_6
2.168403325772881,MS-TCN-v2,spatial_geographic_knn4_cluster_8_full_history,2.023175279425015,17,6.697464656216708,FAR-GF-RC,horizon_12
1.792345601451305,MS-TCN-v2,spatial_geographic_knn4_cluster_16_full_history,1.6731797766993872,17,6.6485963787021,FAR-GF-RC,overall
1.5212871752000818,MS-TCN-v2,spatial_geographic_knn4_cluster_16_full_history,1.4101054151347578,17,7.30840053592782,FAR-GF-RC,horizon_3
1.795018747362227,MS-TCN-v2,spatial_geographic_knn4_cluster_16_full_history,1.7284223378398738,17,3.7100676313390264,FAR-GF-RC,horizon_6
2.187703553542028,MS-TCN-v2,spatial_geographic_knn4_cluster_16_full_history,2.0387644394648308,17,6.808011708718748,FAR-GF-RC,horizon_12
1.8393785952365393,MS-TCN-v2,spatial_geographic_knn4_cluster_32_full_history,1.711700496341103,17,6.941371353678124,FAR-GF-RC,overall
1.5821473003506799,MS-TCN-v2,spatial_geographic_knn4_cluster_32_full_history,1.4581701014515698,17,7.836008623952446,FAR-GF-RC,horizon_3
1.8396362251627656,MS-TCN-v2,spatial_geographic_knn4_cluster_32_full_history,1.7622482979791045,17,4.206697287493021,FAR-GF-RC,horizon_6
2.21706224765349,MS-TCN-v2,spatial_geographic_knn4_cluster_32_full_history,2.064979421900548,17,6.859655199753844,FAR-GF-RC,horizon_12
1.7345570920428501,MS-TCN-v2,clean_native_history,1.6279427572238343,29,6.146487498630114,FAR-GF-RC,overall
1.443664966282767,MS-TCN-v2,clean_native_history,1.3651176232000573,29,5.44082906472116,FAR-GF-RC,horizon_3
1.7242617259968374,MS-TCN-v2,clean_native_history,1.6868876502325805,29,2.1675407625631795,FAR-GF-RC,horizon_6
2.16884137817678,MS-TCN-v2,clean_native_history,1.9967054363150414,29,7.936769539432317,FAR-GF-RC,horizon_12
1.7492626843628971,MS-TCN-v2,iid_random_10pct,1.6405887356411584,29,6.212557421661295,FAR-GF-RC,overall
1.4660766119948527,MS-TCN-v2,iid_random_10pct,1.3808753931070419,29,5.811512044509033,FAR-GF-RC,horizon_3
1.738368857692698,MS-TCN-v2,iid_random_10pct,1.6969613460620743,29,2.3819750018752175,FAR-GF-RC,horizon_6
2.174064030566348,MS-TCN-v2,iid_random_10pct,2.0052331389348694,29,7.765681656924239,FAR-GF-RC,horizon_12
1.7874353530396025,MS-TCN-v2,iid_random_30pct,1.674265329623659,29,6.331419104108781,FAR-GF-RC,overall
1.5227235103190733,MS-TCN-v2,iid_random_30pct,1.419818488916752,29,6.757958401834778,FAR-GF-RC,horizon_3
1.7748149732280614,MS-TCN-v2,iid_random_30pct,1.724767160614162,29,2.81988902329755,FAR-GF-RC,horizon_6
2.190633734030316,MS-TCN-v2,iid_random_30pct,2.031762572938451,29,7.252292276152201,FAR-GF-RC,horizon_12
1.8504076980704716,MS-TCN-v2,iid_random_50pct,1.7343741030336621,29,6.270704297101902,FAR-GF-RC,overall
1.6121265924450268,MS-TCN-v2,iid_random_50pct,1.4870509682109878,29,7.7584244823071495,FAR-GF-RC,horizon_3
1.8351912915553465,MS-TCN-v2,iid_random_50pct,1.7759672197702852,29,3.2271334360391544,FAR-GF-RC,horizon_6
2.2207031884417376,MS-TCN-v2,iid_random_50pct,2.0820185897558017,29,6.245075857402206,FAR-GF-RC,horizon_12
1.7944559150614252,MS-TCN-v2,temporal_tail_25pct_sensors_3steps,1.6755708153619375,29,6.625133484843409,FAR-GF-RC,overall
1.538246678781877,MS-TCN-v2,temporal_tail_25pct_sensors_3steps,1.427570837006672,29,7.194934551254685,FAR-GF-RC,horizon_3
1.77993486040991,MS-TCN-v2,temporal_tail_25pct_sensors_3steps,1.7227971291507447,29,3.2101023767806134,FAR-GF-RC,horizon_6
2.1867041354491343,MS-TCN-v2,temporal_tail_25pct_sensors_3steps,2.0252492966442097,29,7.383478916399584,FAR-GF-RC,horizon_12
1.9340037355776716,MS-TCN-v2,temporal_tail_50pct_sensors_6steps,1.7872771102197995,29,7.586677453549282,FAR-GF-RC,overall
1.7386096623033576,MS-TCN-v2,temporal_tail_50pct_sensors_6steps,1.5693819481188764,29,9.733508207948393,FAR-GF-RC,horizon_3
1.9117742300048788,MS-TCN-v2,temporal_tail_50pct_sensors_6steps,1.8158992852829952,29,5.014972124696908,FAR-GF-RC,horizon_6
2.2493444110930048,MS-TCN-v2,temporal_tail_50pct_sensors_6steps,2.096444817798563,29,6.797518091955713,FAR-GF-RC,horizon_12
2.5506921086909444,MS-TCN-v2,temporal_tail_75pct_sensors_12steps,2.2894094708518162,29,10.24359768663818,FAR-GF-RC,overall
2.459884745443021,MS-TCN-v2,temporal_tail_75pct_sensors_12steps,2.1586977026212955,29,12.243949371192272,FAR-GF-RC,horizon_3
2.5189252333083436,MS-TCN-v2,temporal_tail_75pct_sensors_12steps,2.2989301824892046,29,8.733687205562616,FAR-GF-RC,horizon_6
2.7307820296096663,MS-TCN-v2,temporal_tail_75pct_sensors_12steps,2.480322026712338,29,9.171731767003347,FAR-GF-RC,horizon_12
1.7609633186029994,MS-TCN-v2,spatial_geographic_knn4_cluster_8_full_history,1.6470532587994047,29,6.468621952555002,FAR-GF-RC,overall
1.4770462812405807,MS-TCN-v2,spatial_geographic_knn4_cluster_8_full_history,1.3893353126131283,29,5.938268132924272,FAR-GF-RC,horizon_3
1.7500603604308003,MS-TCN-v2,spatial_geographic_knn4_cluster_8_full_history,1.704339994351883,29,2.612502237789244,FAR-GF-RC,horizon_6
2.1868112339646646,MS-TCN-v2,spatial_geographic_knn4_cluster_8_full_history,2.0094090498045176,29,8.112368429648077,FAR-GF-RC,horizon_12
1.7908352678838384,MS-TCN-v2,spatial_geographic_knn4_cluster_16_full_history,1.6705665577192728,29,6.71578856645383,FAR-GF-RC,overall
1.5137435457884088,MS-TCN-v2,spatial_geographic_knn4_cluster_16_full_history,1.418021876917477,29,6.323506325576214,FAR-GF-RC,horizon_3
1.7792360988043943,MS-TCN-v2,spatial_geographic_knn4_cluster_16_full_history,1.7265026454584809,29,2.9638255081126705,FAR-GF-RC,horizon_6
2.2077148889119944,MS-TCN-v2,spatial_geographic_knn4_cluster_16_full_history,2.0254023455087404,29,8.25797499119559,FAR-GF-RC,horizon_12
1.8400002661165458,MS-TCN-v2,spatial_geographic_knn4_cluster_32_full_history,1.7086831931875048,29,7.136796409611133,FAR-GF-RC,overall
1.5756391659266102,MS-TCN-v2,spatial_geographic_knn4_cluster_32_full_history,1.4654566426947702,29,6.992877913582667,FAR-GF-RC,horizon_3
1.826605509940306,MS-TCN-v2,spatial_geographic_knn4_cluster_32_full_history,1.7602483731918062,29,3.6328115943692967,FAR-GF-RC,horizon_6
2.240154617932897,MS-TCN-v2,spatial_geographic_knn4_cluster_32_full_history,2.0508112667831973,29,8.452244752838364,FAR-GF-RC,horizon_12
1.7556535005234917,MS-TCN-v2,clean_native_history,1.6256150800237295,43,7.406838562449141,FAR-GF-RC,overall
1.4772765076202619,MS-TCN-v2,clean_native_history,1.3640064032958397,43,7.667495133114144,FAR-GF-RC,horizon_3
1.7456688838968986,MS-TCN-v2,clean_native_history,1.6873782862317785,43,3.3391554493998035,FAR-GF-RC,horizon_6
2.1744022528230063,MS-TCN-v2,clean_native_history,1.9822096409459058,43,8.838871079515236,FAR-GF-RC,horizon_12
1.7719837086056796,MS-TCN-v2,iid_random_10pct,1.6364233506775545,43,7.650203400278064,FAR-GF-RC,overall
1.5015859007811434,MS-TCN-v2,iid_random_10pct,1.377664019303425,43,8.252733420928676,FAR-GF-RC,horizon_3
1.7620410771886714,MS-TCN-v2,iid_random_10pct,1.6956679154037892,43,3.7668339656859904,FAR-GF-RC,horizon_6
2.18005003001275,MS-TCN-v2,iid_random_10pct,1.989913643841058,43,8.721652418709859,FAR-GF-RC,horizon_12
1.8120911724557827,MS-TCN-v2,iid_random_30pct,1.6689385491145647,43,7.899857662637062,FAR-GF-RC,overall
1.5590410748072177,MS-TCN-v2,iid_random_30pct,1.4162015525004197,43,9.162011483530716,FAR-GF-RC,horizon_3
1.8017276203555617,MS-TCN-v2,iid_random_30pct,1.7229412546602287,43,4.372823328300026,FAR-GF-RC,horizon_6
2.198626104303278,MS-TCN-v2,iid_random_30pct,2.015138222519778,43,8.345570055061517,FAR-GF-RC,horizon_12
1.874339650116209,MS-TCN-v2,iid_random_50pct,1.7300823251493316,43,7.696434579396191,FAR-GF-RC,overall
1.6448862592911795,MS-TCN-v2,iid_random_50pct,1.4857847558287753,43,9.672492706636431,FAR-GF-RC,horizon_3
1.8619343605517855,MS-TCN-v2,iid_random_50pct,1.7752115739413439,43,4.65767152955603,FAR-GF-RC,horizon_6
2.2309050447762138,MS-TCN-v2,iid_random_50pct,2.065674934288492,43,7.406416103393426,FAR-GF-RC,horizon_12
1.8201272599578484,MS-TCN-v2,temporal_tail_25pct_sensors_3steps,1.6726285670097523,43,8.103757148910127,FAR-GF-RC,overall
1.5772035420284063,MS-TCN-v2,temporal_tail_25pct_sensors_3steps,1.4262102103562697,43,9.573484185683949,FAR-GF-RC,horizon_3
1.8069482238386185,MS-TCN-v2,temporal_tail_25pct_sensors_3steps,1.7231491231794278,43,4.6376038645518465,FAR-GF-RC,horizon_6
2.1943643038137717,MS-TCN-v2,temporal_tail_25pct_sensors_3steps,2.0099205921175467,43,8.405336861143095,FAR-GF-RC,horizon_12
1.9602580517656143,MS-TCN-v2,temporal_tail_50pct_sensors_6steps,1.7839995324321627,43,8.991597773297993,FAR-GF-RC,overall
1.7717948312144907,MS-TCN-v2,temporal_tail_50pct_sensors_6steps,1.569557506079679,43,11.414263185099518,FAR-GF-RC,horizon_3
1.9383839491146104,MS-TCN-v2,temporal_tail_50pct_sensors_6steps,1.8151560458397817,43,6.357249467068437,FAR-GF-RC,horizon_6
2.266993446495837,MS-TCN-v2,temporal_tail_50pct_sensors_6steps,2.08151188365668,43,8.181830570611552,FAR-GF-RC,horizon_12
2.5668438412706016,MS-TCN-v2,temporal_tail_75pct_sensors_12steps,2.291867976183182,43,10.712605911830808,FAR-GF-RC,overall
2.473062304539818,MS-TCN-v2,temporal_tail_75pct_sensors_12steps,2.1626506852345293,43,12.55171043347609,FAR-GF-RC,horizon_3
2.532182374079509,MS-TCN-v2,temporal_tail_75pct_sensors_12steps,2.2998750483058363,43,9.17419409248199,FAR-GF-RC,horizon_6
2.7548746654672662,MS-TCN-v2,temporal_tail_75pct_sensors_12steps,2.4824035493457366,43,9.890508615037652,FAR-GF-RC,horizon_12
1.781948103506505,MS-TCN-v2,spatial_geographic_knn4_cluster_8_full_history,1.6451593385785357,43,7.676360757016287,FAR-GF-RC,overall
1.510092113433075,MS-TCN-v2,spatial_geographic_knn4_cluster_8_full_history,1.3886414021059483,43,8.042602848313537,FAR-GF-RC,horizon_3
1.771225080104901,MS-TCN-v2,spatial_geographic_knn4_cluster_8_full_history,1.7050360870780223,43,3.7369046864986006,FAR-GF-RC,horizon_6
2.192994604688563,MS-TCN-v2,spatial_geographic_knn4_cluster_8_full_history,1.9959722118104424,43,8.984171345287033,FAR-GF-RC,horizon_12
1.8112713402765894,MS-TCN-v2,spatial_geographic_knn4_cluster_16_full_history,1.6688043960490657,43,7.865577125830763,FAR-GF-RC,overall
1.5455335891812039,MS-TCN-v2,spatial_geographic_knn4_cluster_16_full_history,1.4173377218584495,43,8.294602473872486,FAR-GF-RC,horizon_3
1.7998527496710244,MS-TCN-v2,spatial_geographic_knn4_cluster_16_full_history,1.7273752636003563,43,4.0268564238888676,FAR-GF-RC,horizon_6
2.2143006490703905,MS-TCN-v2,spatial_geographic_knn4_cluster_16_full_history,2.01239076053371,43,9.118449593619832,FAR-GF-RC,horizon_12
1.8607311644050686,MS-TCN-v2,spatial_geographic_knn4_cluster_32_full_history,1.7076525366787918,43,8.226799800777272,FAR-GF-RC,overall
1.6069643888221767,MS-TCN-v2,spatial_geographic_knn4_cluster_32_full_history,1.465186225119525,43,8.82273214570536,FAR-GF-RC,horizon_3
1.8471628402687192,MS-TCN-v2,spatial_geographic_knn4_cluster_32_full_history,1.7614007080466272,43,4.642911299017668,FAR-GF-RC,horizon_6
2.2487627079008203,MS-TCN-v2,spatial_geographic_knn4_cluster_32_full_history,2.0393593505333043,43,9.31193658769761,FAR-GF-RC,horizon_12
1.7406118129124586,MS-TCN-v2,clean_native_history,1.623261873248746,71,6.74187884933161,FAR-GF-RC,overall
1.442335745862281,MS-TCN-v2,clean_native_history,1.3574238669646237,71,5.887109096564327,FAR-GF-RC,horizon_3
1.7341814414197072,MS-TCN-v2,clean_native_history,1.683892656033511,71,2.899857199776438,FAR-GF-RC,horizon_6
2.1806874373023724,MS-TCN-v2,clean_native_history,1.994824580178776,71,8.523131465072254,FAR-GF-RC,horizon_12
1.7549072588423642,MS-TCN-v2,iid_random_10pct,1.6348405255613554,71,6.841770850056863,FAR-GF-RC,overall
1.4642548338548051,MS-TCN-v2,iid_random_10pct,1.3720822120475655,71,6.29484838814467,FAR-GF-RC,horizon_3
1.7476821452728892,MS-TCN-v2,iid_random_10pct,1.6929814629319166,71,3.129898791317767,FAR-GF-RC,horizon_6
2.185637665969511,MS-TCN-v2,iid_random_10pct,2.0025890978218457,71,8.37506467781649,FAR-GF-RC,horizon_12
1.7927583027066718,MS-TCN-v2,iid_random_30pct,1.668479323106696,71,6.932277452701889,FAR-GF-RC,overall
1.519128926153354,MS-TCN-v2,iid_random_30pct,1.411720535632516,71,7.070393346587841,FAR-GF-RC,horizon_3
1.783373415857623,MS-TCN-v2,iid_random_30pct,1.7209173358958716,71,3.5021313767715,FAR-GF-RC,horizon_6
2.2039059868932918,MS-TCN-v2,iid_random_30pct,2.0289604925607057,71,7.937974458665355,FAR-GF-RC,horizon_12
1.8546497897512921,MS-TCN-v2,iid_random_50pct,1.7284030221122348,71,6.807040786712997,FAR-GF-RC,overall
1.6052586084457845,MS-TCN-v2,iid_random_50pct,1.4807942644667362,71,7.753538484341472,FAR-GF-RC,horizon_3
1.8421345557196565,MS-TCN-v2,iid_random_50pct,1.7712499774033632,71,3.847958776746423,FAR-GF-RC,horizon_6
2.2358470420999774,MS-TCN-v2,iid_random_50pct,2.0792676976109954,71,7.003133109763977,FAR-GF-RC,horizon_12
1.8021699334683745,MS-TCN-v2,temporal_tail_25pct_sensors_3steps,1.6716997706083145,71,7.23961489075356,FAR-GF-RC,overall
1.5356518887979005,MS-TCN-v2,temporal_tail_25pct_sensors_3steps,1.4220320879049055,71,7.398799280085273,FAR-GF-RC,horizon_3
1.7906692804640203,MS-TCN-v2,temporal_tail_25pct_sensors_3steps,1.7210330195719732,71,3.8888398685212326,FAR-GF-RC,horizon_6
2.204460218709164,MS-TCN-v2,temporal_tail_25pct_sensors_3steps,2.022946384404787,71,8.23393558041451,FAR-GF-RC,horizon_12
1.9439361113081428,MS-TCN-v2,temporal_tail_50pct_sensors_6steps,1.784149042444128,71,8.219769566217302,FAR-GF-RC,overall
1.7375143884231299,MS-TCN-v2,temporal_tail_50pct_sensors_6steps,1.5672800924341668,71,9.797576188330627,FAR-GF-RC,horizon_3
1.9236797732928443,MS-TCN-v2,temporal_tail_50pct_sensors_6steps,1.814359674606599,71,5.682863655582207,FAR-GF-RC,horizon_6
2.271712118050464,MS-TCN-v2,temporal_tail_50pct_sensors_6steps,2.0939610527779364,71,7.824541844900218,FAR-GF-RC,horizon_12
2.560993632141996,MS-TCN-v2,temporal_tail_75pct_sensors_12steps,2.2907740706340385,71,10.551356243785262,FAR-GF-RC,overall
2.4862054209095694,MS-TCN-v2,temporal_tail_75pct_sensors_12steps,2.1628479634113407,71,13.006063568951982,FAR-GF-RC,horizon_3
2.531508410458107,MS-TCN-v2,temporal_tail_75pct_sensors_12steps,2.301882405484001,71,9.070718628683226,FAR-GF-RC,horizon_6
2.717628312385786,MS-TCN-v2,temporal_tail_75pct_sensors_12steps,2.483294429267829,71,8.622734832793851,FAR-GF-RC,horizon_12
1.7671456651077446,MS-TCN-v2,spatial_geographic_knn4_cluster_8_full_history,1.642621938086374,71,7.046602296578548,FAR-GF-RC,overall
1.4765264635656166,MS-TCN-v2,spatial_geographic_knn4_cluster_8_full_history,1.3817422122623408,71,6.419407551584566,FAR-GF-RC,horizon_3
1.7600520215803939,MS-TCN-v2,spatial_geographic_knn4_cluster_8_full_history,1.7016130118918125,71,3.3203001372713734,FAR-GF-RC,horizon_6
2.197864299222075,MS-TCN-v2,spatial_geographic_knn4_cluster_8_full_history,2.008232914928089,71,8.627984191794987,FAR-GF-RC,horizon_12
1.7973217012937792,MS-TCN-v2,spatial_geographic_knn4_cluster_16_full_history,1.6664375267909368,71,7.282178499743651,FAR-GF-RC,overall
1.514475590762149,MS-TCN-v2,spatial_geographic_knn4_cluster_16_full_history,1.4108671902690657,71,6.841206363777914,FAR-GF-RC,horizon_3
1.7894976200745878,MS-TCN-v2,spatial_geographic_knn4_cluster_16_full_history,1.7240973176558667,71,3.654673897582224,FAR-GF-RC,horizon_6
2.218157791369155,MS-TCN-v2,spatial_geographic_knn4_cluster_16_full_history,2.0244319623654743,71,8.733636072125577,FAR-GF-RC,horizon_12
1.8460650906423328,MS-TCN-v2,spatial_geographic_knn4_cluster_32_full_history,1.7052694729450744,71,7.626795957030369,FAR-GF-RC,overall
1.577144224171899,MS-TCN-v2,spatial_geographic_knn4_cluster_32_full_history,1.4590413145895986,71,7.488402631301005,FAR-GF-RC,horizon_3
1.8362290158503127,MS-TCN-v2,spatial_geographic_knn4_cluster_32_full_history,1.7585886010312282,71,4.228253346880655,FAR-GF-RC,horizon_6
2.2483897330378806,MS-TCN-v2,spatial_geographic_knn4_cluster_32_full_history,2.050671563546459,71,8.793767672309963,FAR-GF-RC,horizon_12
1.747055953419658,MS-TCN-v2,clean_native_history,1.6292032545725197,101,6.745788457230311,FAR-GF-RC,overall
1.478253338368077,MS-TCN-v2,clean_native_history,1.3568117209268782,101,8.215210092152718,FAR-GF-RC,horizon_3
1.736302344166645,MS-TCN-v2,clean_native_history,1.6875228440000292,101,2.809389754641378,FAR-GF-RC,horizon_6
2.1507233185135908,MS-TCN-v2,clean_native_history,2.0096759841334912,101,6.55813479892803,FAR-GF-RC,horizon_12
1.7608035156491226,MS-TCN-v2,iid_random_10pct,1.6410307743817936,101,6.802163909990529,FAR-GF-RC,overall
1.4980887324197423,MS-TCN-v2,iid_random_10pct,1.3712624229774177,101,8.465874330252268,FAR-GF-RC,horizon_3
1.7494129437031574,MS-TCN-v2,iid_random_10pct,1.6966375728813843,101,3.0167474758737165,FAR-GF-RC,horizon_6
2.1571708168878136,MS-TCN-v2,iid_random_10pct,2.0182277457209867,101,6.440986039635118,FAR-GF-RC,horizon_12
1.7972541634847334,MS-TCN-v2,iid_random_30pct,1.6750274298365686,101,6.800748393381205,FAR-GF-RC,overall
1.547928740448657,MS-TCN-v2,iid_random_30pct,1.410641875911414,101,8.869068772342274,FAR-GF-RC,horizon_3
1.7844528763533274,MS-TCN-v2,iid_random_30pct,1.7245712473788688,101,3.3557416823935133,FAR-GF-RC,horizon_6
2.1785154448905204,MS-TCN-v2,iid_random_30pct,2.0458203198864098,101,6.09108029577358,FAR-GF-RC,horizon_12
1.8564463955346429,MS-TCN-v2,iid_random_50pct,1.7366023612381478,101,6.455561258583006,FAR-GF-RC,overall
1.6273449150783026,MS-TCN-v2,iid_random_50pct,1.4797314990338308,101,9.070813118764628,FAR-GF-RC,horizon_3
1.8409085965639647,MS-TCN-v2,iid_random_50pct,1.7773031683975424,101,3.455110605987774,FAR-GF-RC,horizon_6
2.2133025972009346,MS-TCN-v2,iid_random_50pct,2.0975812937618086,101,5.228444749736146,FAR-GF-RC,horizon_12
1.808452596150791,MS-TCN-v2,temporal_tail_25pct_sensors_3steps,1.6775727237671447,101,7.2371193285474025,FAR-GF-RC,overall
1.5729882042312358,MS-TCN-v2,temporal_tail_25pct_sensors_3steps,1.419932707323851,101,9.730238058726405,FAR-GF-RC,horizon_3
1.7940980080872977,MS-TCN-v2,temporal_tail_25pct_sensors_3steps,1.724539484707115,101,3.8770748903701007,FAR-GF-RC,horizon_6
2.171183380423983,MS-TCN-v2,temporal_tail_25pct_sensors_3steps,2.0387248365595907,101,6.100753398293156,FAR-GF-RC,horizon_12
1.942859918379772,MS-TCN-v2,temporal_tail_50pct_sensors_6steps,1.7880515192719793,101,7.96806798283705,FAR-GF-RC,overall
1.7614487574810287,MS-TCN-v2,temporal_tail_50pct_sensors_6steps,1.5613496917530534,101,11.359914097877494,FAR-GF-RC,horizon_3
1.9205843402404,MS-TCN-v2,temporal_tail_50pct_sensors_6steps,1.816040881393419,101,5.443315175312487,FAR-GF-RC,horizon_6
2.238500832823646,MS-TCN-v2,temporal_tail_50pct_sensors_6steps,2.1077538055727003,101,5.840829957879512,FAR-GF-RC,horizon_12
2.541292313249138,MS-TCN-v2,temporal_tail_75pct_sensors_12steps,2.2918082060256415,101,9.817214097048195,FAR-GF-RC,overall
2.46282633930565,MS-TCN-v2,temporal_tail_75pct_sensors_12steps,2.1570464140785344,101,12.4158135044684,FAR-GF-RC,horizon_3
2.506250156642947,MS-TCN-v2,temporal_tail_75pct_sensors_12steps,2.3018073544059554,101,8.157318282658473,FAR-GF-RC,horizon_6
2.7121822973492953,MS-TCN-v2,temporal_tail_75pct_sensors_12steps,2.4930841146496596,101,8.078298531546626,FAR-GF-RC,horizon_12
1.77277109391461,MS-TCN-v2,spatial_geographic_knn4_cluster_8_full_history,1.6482068798009324,101,7.026525564483145,FAR-GF-RC,overall
1.5106321626912067,MS-TCN-v2,spatial_geographic_knn4_cluster_8_full_history,1.3810497364218304,101,8.578026436198995,FAR-GF-RC,horizon_3
1.76122552631826,MS-TCN-v2,spatial_geographic_knn4_cluster_8_full_history,1.7049214024404782,101,3.1968718960985214,FAR-GF-RC,horizon_6
2.1687670593161097,MS-TCN-v2,spatial_geographic_knn4_cluster_8_full_history,2.0224310400665786,101,6.747429080542938,FAR-GF-RC,horizon_12
1.8018728910596298,MS-TCN-v2,spatial_geographic_knn4_cluster_16_full_history,1.671613084094781,101,7.229134064403777,FAR-GF-RC,overall
1.546127603163919,MS-TCN-v2,spatial_geographic_knn4_cluster_16_full_history,1.4098058231683892,101,8.816981193309513,FAR-GF-RC,horizon_3
1.789723925862275,MS-TCN-v2,spatial_geographic_knn4_cluster_16_full_history,1.727011130355525,101,3.5040485630506164,FAR-GF-RC,horizon_6
2.1896578873832255,MS-TCN-v2,spatial_geographic_knn4_cluster_16_full_history,2.038360873534372,101,6.909618836834039,FAR-GF-RC,horizon_12
1.8497164497859688,MS-TCN-v2,spatial_geographic_knn4_cluster_32_full_history,1.709902898903789,101,7.558647753733158,FAR-GF-RC,overall
1.6059515278627308,MS-TCN-v2,spatial_geographic_knn4_cluster_32_full_history,1.4578455809203015,101,9.222317384605939,FAR-GF-RC,horizon_3
1.8356750488004645,MS-TCN-v2,spatial_geographic_knn4_cluster_32_full_history,1.7610755804945664,101,4.06387112766204,FAR-GF-RC,horizon_6
2.222713689826386,MS-TCN-v2,spatial_geographic_knn4_cluster_32_full_history,2.063607062536432,101,7.158215114173425,FAR-GF-RC,horizon_12
